name,short_name,easting,northing,depth,log_q_c
Jaksa_E8,E8,40,30,2.898,0.3220834991691132
Jaksa_E8,E8,40,30,2.903,0.3220834991691132
Jaksa_E8,E8,40,30,2.908,0.28517894223366247
Jaksa_E8,E8,40,30,2.913,0.3220834991691132
Jaksa_E8,E8,40,30,2.918,0.3074846997479607
Jaksa_E8,E8,40,30,2.923,0.3074846997479607
Jaksa_E8,E8,40,30,2.928,0.30010459245033816
Jaksa_E8,E8,40,30,2.933,0.27763173659827955
Jaksa_E8,E8,40,30,2.938,0.30010459245033816
Jaksa_E8,E8,40,30,2.943,0.27763173659827955
Jaksa_E8,E8,40,30,2.948,0.25464221837358075
Jaksa_E8,E8,40,30,2.953,0.30010459245033816
Jaksa_E8,E8,40,30,2.958,0.26236426446749106
Jaksa_E8,E8,40,30,2.963,0.25464221837358075
Jaksa_E8,E8,40,30,2.968,0.30010459245033816
Jaksa_E8,E8,40,30,2.973,0.27763173659827955
Jaksa_E8,E8,40,30,2.978,0.25464221837358075
Jaksa_E8,E8,40,30,2.983,0.26236426446749106
Jaksa_E8,E8,40,30,2.988,0.23111172096338664
Jaksa_E8,E8,40,30,2.993,0.26236426446749106
Jaksa_E8,E8,40,30,2.998,0.23111172096338664
Jaksa_E8,E8,40,30,3.003,0.19885085874516517
Jaksa_E8,E8,40,30,3.008,0.2468600779315258
Jaksa_E8,E8,40,30,3.013,0.22314355131420976
Jaksa_E8,E8,40,30,3.018,0.20701416938432612
Jaksa_E8,E8,40,30,3.023,0.20701416938432612
Jaksa_E8,E8,40,30,3.028,0.22314355131420976
Jaksa_E8,E8,40,30,3.033,0.23111172096338664
Jaksa_E8,E8,40,30,3.038,0.25464221837358075
Jaksa_E8,E8,40,30,3.043,0.1823215567939546
Jaksa_E8,E8,40,30,3.048,0.2468600779315258
Jaksa_E8,E8,40,30,3.053,0.22314355131420976
Jaksa_E8,E8,40,30,3.058,0.20701416938432612
Jaksa_E8,E8,40,30,3.063,0.19885085874516517
Jaksa_E8,E8,40,30,3.068,0.26236426446749106
Jaksa_E8,E8,40,30,3.073,0.27763173659827955
Jaksa_E8,E8,40,30,3.079,0.23111172096338664
Jaksa_E8,E8,40,30,3.084,0.25464221837358075
Jaksa_E8,E8,40,30,3.089,0.27763173659827955
Jaksa_E8,E8,40,30,3.094,0.27763173659827955
Jaksa_E8,E8,40,30,3.099,0.23111172096338664
Jaksa_E8,E8,40,30,3.104,0.28517894223366247
Jaksa_E8,E8,40,30,3.109,0.27763173659827955
Jaksa_E8,E8,40,30,3.114,0.35065687161316933
Jaksa_E8,E8,40,30,3.119,0.3293037471426003
Jaksa_E8,E8,40,30,3.124,0.3074846997479607
Jaksa_E8,E8,40,30,3.129,0.35065687161316933
Jaksa_E8,E8,40,30,3.134,0.3293037471426003
Jaksa_E8,E8,40,30,3.139,0.30010459245033816
Jaksa_E8,E8,40,30,3.144,0.3920420877760237
Jaksa_E8,E8,40,30,3.149,0.371563556432483
Jaksa_E8,E8,40,30,3.154,0.3220834991691132
Jaksa_E8,E8,40,30,3.159,0.4054651081081644
Jaksa_E8,E8,40,30,3.164,0.34358970439007686
Jaksa_E8,E8,40,30,3.169,0.4382549309311553
Jaksa_E8,E8,40,30,3.174,0.3920420877760237
Jaksa_E8,E8,40,30,3.179,0.4382549309311553
Jaksa_E8,E8,40,30,3.184,0.3920420877760237
Jaksa_E8,E8,40,30,3.189,0.4054651081081644
Jaksa_E8,E8,40,30,3.194,0.412109650826833
Jaksa_E8,E8,40,30,3.199,0.4382549309311553
Jaksa_E8,E8,40,30,3.204,0.3920420877760237
Jaksa_E8,E8,40,30,3.209,0.47000362924573563
Jaksa_E8,E8,40,30,3.214,0.3920420877760237
Jaksa_E8,E8,40,30,3.219,0.3852624007906449
Jaksa_E8,E8,40,30,3.224,0.3920420877760237
Jaksa_E8,E8,40,30,3.229,0.371563556432483
Jaksa_E8,E8,40,30,3.234,0.3920420877760237
Jaksa_E8,E8,40,30,3.239,0.3852624007906449
Jaksa_E8,E8,40,30,3.244,0.3852624007906449
Jaksa_E8,E8,40,30,3.249,0.3920420877760237
Jaksa_E8,E8,40,30,3.254,0.30010459245033816
Jaksa_E8,E8,40,30,3.259,0.3074846997479607
Jaksa_E8,E8,40,30,3.265,0.28517894223366247
Jaksa_E8,E8,40,30,3.27,0.27763173659827955
Jaksa_E8,E8,40,30,3.275,0.30010459245033816
Jaksa_E8,E8,40,30,3.28,0.3074846997479607
Jaksa_E8,E8,40,30,3.285,0.28517894223366247
Jaksa_E8,E8,40,30,3.29,0.28517894223366247
Jaksa_E8,E8,40,30,3.295,0.371563556432483
Jaksa_E8,E8,40,30,3.3,0.3074846997479607
Jaksa_E8,E8,40,30,3.305,0.30010459245033816
Jaksa_E8,E8,40,30,3.31,0.3074846997479607
Jaksa_E8,E8,40,30,3.315,0.371563556432483
Jaksa_E8,E8,40,30,3.32,0.371563556432483
Jaksa_E8,E8,40,30,3.325,0.35065687161316933
Jaksa_E8,E8,40,30,3.33,0.35065687161316933
Jaksa_E8,E8,40,30,3.335,0.3920420877760237
Jaksa_E8,E8,40,30,3.34,0.4054651081081644
Jaksa_E8,E8,40,30,3.345,0.4054651081081644
Jaksa_E8,E8,40,30,3.35,0.4054651081081644
Jaksa_E8,E8,40,30,3.355,0.412109650826833
Jaksa_E8,E8,40,30,3.36,0.371563556432483
Jaksa_E8,E8,40,30,3.365,0.412109650826833
Jaksa_E8,E8,40,30,3.37,0.41871033485818504
Jaksa_E8,E8,40,30,3.375,0.371563556432483
Jaksa_E8,E8,40,30,3.38,0.41871033485818504
Jaksa_E8,E8,40,30,3.385,0.371563556432483
Jaksa_E8,E8,40,30,3.39,0.371563556432483
Jaksa_E8,E8,40,30,3.395,0.3852624007906449
Jaksa_E8,E8,40,30,3.4,0.3920420877760237
Jaksa_E8,E8,40,30,3.405,0.371563556432483
Jaksa_E8,E8,40,30,3.41,0.43178241642553783
Jaksa_E8,E8,40,30,3.415,0.34358970439007686
Jaksa_E8,E8,40,30,3.42,0.3852624007906449
Jaksa_E8,E8,40,30,3.425,0.41871033485818504
Jaksa_E8,E8,40,30,3.43,0.3920420877760237
Jaksa_E8,E8,40,30,3.435,0.412109650826833
Jaksa_E8,E8,40,30,3.44,0.3852624007906449
Jaksa_E8,E8,40,30,3.445,0.36464311358790924
Jaksa_E8,E8,40,30,3.45,0.4054651081081644
Jaksa_E8,E8,40,30,3.456,0.3852624007906449
Jaksa_E8,E8,40,30,3.461,0.412109650826833
Jaksa_E8,E8,40,30,3.466,0.412109650826833
Jaksa_E8,E8,40,30,3.471,0.412109650826833
Jaksa_E8,E8,40,30,3.476,0.371563556432483
Jaksa_E8,E8,40,30,3.481,0.3920420877760237
Jaksa_E8,E8,40,30,3.486,0.371563556432483
Jaksa_E8,E8,40,30,3.501,0.35065687161316933
Jaksa_E8,E8,40,30,3.506,0.3920420877760237
Jaksa_E8,E8,40,30,3.511,0.371563556432483
Jaksa_E8,E8,40,30,3.516,0.3920420877760237
Jaksa_E8,E8,40,30,3.521,0.412109650826833
Jaksa_E8,E8,40,30,3.526,0.35065687161316933
Jaksa_E8,E8,40,30,3.531,0.3920420877760237
Jaksa_E8,E8,40,30,3.536,0.412109650826833
Jaksa_E8,E8,40,30,3.541,0.43178241642553783
Jaksa_E8,E8,40,30,3.546,0.4054651081081644
Jaksa_E8,E8,40,30,3.551,0.4054651081081644
Jaksa_E8,E8,40,30,3.556,0.412109650826833
Jaksa_E8,E8,40,30,3.561,0.4382549309311553
Jaksa_E8,E8,40,30,3.566,0.4382549309311553
Jaksa_E8,E8,40,30,3.571,0.47000362924573563
Jaksa_E8,E8,40,30,3.576,0.41871033485818504
Jaksa_E8,E8,40,30,3.582,0.412109650826833
Jaksa_E8,E8,40,30,3.587,0.412109650826833
Jaksa_E8,E8,40,30,3.592,0.4885800148186709
Jaksa_E8,E8,40,30,3.597,0.4574248470388755
Jaksa_E8,E8,40,30,3.602,0.45107561936021673
Jaksa_E8,E8,40,30,3.607,0.5068176023684519
Jaksa_E8,E8,40,30,3.612,0.494696241836107
Jaksa_E8,E8,40,30,3.617,0.5247285289349821
Jaksa_E8,E8,40,30,3.622,0.5709795465857378
Jaksa_E8,E8,40,30,3.627,0.5538851132264376
Jaksa_E8,E8,40,30,3.632,0.5423242908253617
Jaksa_E8,E8,40,30,3.637,0.5538851132264376
Jaksa_E8,E8,40,30,3.642,0.5423242908253617
Jaksa_E8,E8,40,30,3.647,0.5423242908253617
Jaksa_E8,E8,40,30,3.652,0.5423242908253617
Jaksa_E8,E8,40,30,3.657,0.5481214085096876
Jaksa_E8,E8,40,30,3.662,0.5068176023684519
Jaksa_E8,E8,40,30,3.667,0.5247285289349821
Jaksa_E8,E8,40,30,3.672,0.5709795465857378
Jaksa_E8,E8,40,30,3.677,0.5128236264286637
Jaksa_E8,E8,40,30,3.682,0.5423242908253617
Jaksa_E8,E8,40,30,3.687,0.5538851132264376
Jaksa_E8,E8,40,30,3.692,0.5128236264286637
Jaksa_E8,E8,40,30,3.697,0.5068176023684519
Jaksa_E8,E8,40,30,3.702,0.5068176023684519
Jaksa_E8,E8,40,30,3.707,0.5247285289349821
Jaksa_E8,E8,40,30,3.712,0.4885800148186709
Jaksa_E8,E8,40,30,3.717,0.5306282510621704
Jaksa_E8,E8,40,30,3.722,0.4885800148186709
Jaksa_E8,E8,40,30,3.727,0.5247285289349821
Jaksa_E8,E8,40,30,3.732,0.4885800148186709
Jaksa_E8,E8,40,30,3.737,0.5068176023684519
Jaksa_E8,E8,40,30,3.742,0.5247285289349821
Jaksa_E8,E8,40,30,3.747,0.494696241836107
Jaksa_E8,E8,40,30,3.752,0.5068176023684519
Jaksa_E8,E8,40,30,3.757,0.5423242908253617
Jaksa_E8,E8,40,30,3.762,0.4885800148186709
Jaksa_E8,E8,40,30,3.767,0.5247285289349821
Jaksa_E8,E8,40,30,3.773,0.494696241836107
Jaksa_E8,E8,40,30,3.778,0.4885800148186709
Jaksa_E8,E8,40,30,3.783,0.47000362924573563
Jaksa_E8,E8,40,30,3.788,0.47000362924573563
Jaksa_E8,E8,40,30,3.793,0.4885800148186709
Jaksa_E8,E8,40,30,3.798,0.4762341789963717
Jaksa_E8,E8,40,30,3.803,0.5068176023684519
Jaksa_E8,E8,40,30,3.808,0.4382549309311553
Jaksa_E8,E8,40,30,3.813,0.3293037471426003
Jaksa_E8,E8,40,30,3.818,0.5709795465857378
Jaksa_E8,E8,40,30,3.826,0.5709795465857378
Jaksa_E8,E8,40,30,3.834,0.5538851132264376
Jaksa_E8,E8,40,30,3.84,0.5653138090500605
Jaksa_E8,E8,40,30,3.849,0.5538851132264376
Jaksa_E8,E8,40,30,3.855,0.5709795465857378
Jaksa_E8,E8,40,30,3.862,0.5068176023684519
Jaksa_E8,E8,40,30,3.863,0.45107561936021673
Jaksa_E8,E8,40,30,3.865,0.4762341789963717
Jaksa_E8,E8,40,30,3.867,0.4762341789963717
Jaksa_E8,E8,40,30,3.868,0.4885800148186709
Jaksa_E8,E8,40,30,3.873,0.5481214085096876
Jaksa_E8,E8,40,30,3.878,0.5709795465857378
Jaksa_E8,E8,40,30,3.883,0.5423242908253617
Jaksa_E8,E8,40,30,3.889,0.5877866649021191
Jaksa_E8,E8,40,30,3.893,0.5822156198526637
Jaksa_E8,E8,40,30,3.898,0.5709795465857378
Jaksa_E8,E8,40,30,3.903,0.6043159668533296
Jaksa_E8,E8,40,30,3.908,0.5877866649021191
Jaksa_E8,E8,40,30,3.913,0.6043159668533296
Jaksa_E8,E8,40,30,3.919,0.5822156198526637
Jaksa_E8,E8,40,30,3.923,0.6151856390902335
Jaksa_E8,E8,40,30,3.928,0.5653138090500605
Jaksa_E8,E8,40,30,3.933,0.6471032420585384
Jaksa_E8,E8,40,30,3.938,0.5538851132264376
Jaksa_E8,E8,40,30,3.943,0.6523251860396901
Jaksa_E8,E8,40,30,3.948,0.5653138090500605
Jaksa_E8,E8,40,30,3.953,0.62057648772511
Jaksa_E8,E8,40,30,3.958,0.6151856390902335
Jaksa_E8,E8,40,30,3.964,0.6043159668533296
Jaksa_E8,E8,40,30,3.969,0.5709795465857378
Jaksa_E8,E8,40,30,3.974,0.598836501088704
Jaksa_E8,E8,40,30,3.979,0.5877866649021191
Jaksa_E8,E8,40,30,3.984,0.62057648772511
Jaksa_E8,E8,40,30,3.989,0.5709795465857378
Jaksa_E8,E8,40,30,3.994,0.5822156198526637
Jaksa_E8,E8,40,30,3.999,0.6043159668533296
Jaksa_E8,E8,40,30,4.004,0.6043159668533296
Jaksa_E8,E8,40,30,4.009,0.5709795465857378
Jaksa_E8,E8,40,30,4.014,0.598836501088704
Jaksa_E8,E8,40,30,4.019,0.6312717768418578
Jaksa_E8,E8,40,30,4.024,0.6043159668533296
Jaksa_E8,E8,40,30,4.029,0.6471032420585384
Jaksa_E8,E8,40,30,4.034,0.6312717768418578
Jaksa_E8,E8,40,30,4.039,0.6151856390902335
Jaksa_E8,E8,40,30,4.044,0.6151856390902335
Jaksa_E8,E8,40,30,4.049,0.598836501088704
Jaksa_E8,E8,40,30,4.054,0.6043159668533296
Jaksa_E8,E8,40,30,4.059,0.6471032420585384
Jaksa_E8,E8,40,30,4.064,0.6312717768418578
Jaksa_E8,E8,40,30,4.069,0.5877866649021191
Jaksa_E8,E8,40,30,4.074,0.6151856390902335
Jaksa_E8,E8,40,30,4.079,0.62057648772511
Jaksa_E8,E8,40,30,4.084,0.5653138090500605
Jaksa_E8,E8,40,30,4.089,0.5423242908253617
Jaksa_E8,E8,40,30,4.094,0.5877866649021191
Jaksa_E8,E8,40,30,4.099,0.5709795465857378
Jaksa_E8,E8,40,30,4.104,0.5306282510621704
Jaksa_E8,E8,40,30,4.109,0.5822156198526637
Jaksa_E8,E8,40,30,4.114,0.5423242908253617
Jaksa_E8,E8,40,30,4.119,0.5709795465857378
Jaksa_E8,E8,40,30,4.124,0.5877866649021191
Jaksa_E8,E8,40,30,4.129,0.5423242908253617
Jaksa_E8,E8,40,30,4.134,0.5538851132264376
Jaksa_E8,E8,40,30,4.139,0.5709795465857378
Jaksa_E8,E8,40,30,4.144,0.5128236264286637
Jaksa_E8,E8,40,30,4.15,0.5709795465857378
Jaksa_E8,E8,40,30,4.155,0.5538851132264376
Jaksa_E8,E8,40,30,4.16,0.5709795465857378
Jaksa_E8,E8,40,30,4.165,0.5423242908253617
Jaksa_E8,E8,40,30,4.17,0.5247285289349821
Jaksa_E8,E8,40,30,4.175,0.494696241836107
Jaksa_E8,E8,40,30,4.18,0.5423242908253617
Jaksa_E8,E8,40,30,4.185,0.5423242908253617
Jaksa_E8,E8,40,30,4.19,0.47000362924573563
Jaksa_E8,E8,40,30,4.195,0.5247285289349821
Jaksa_E8,E8,40,30,4.2,0.5128236264286637
Jaksa_E8,E8,40,30,4.205,0.5128236264286637
Jaksa_E8,E8,40,30,4.21,0.5306282510621704
Jaksa_E8,E8,40,30,4.215,0.5068176023684519
Jaksa_E8,E8,40,30,4.22,0.5247285289349821
Jaksa_E8,E8,40,30,4.225,0.5481214085096876
Jaksa_E8,E8,40,30,4.23,0.4762341789963717
Jaksa_E8,E8,40,30,4.235,0.494696241836107
Jaksa_E8,E8,40,30,4.24,0.5068176023684519
Jaksa_E8,E8,40,30,4.245,0.5423242908253617
Jaksa_E8,E8,40,30,4.25,0.5709795465857378
Jaksa_E8,E8,40,30,4.255,0.5653138090500605
Jaksa_E8,E8,40,30,4.26,0.5877866649021191
Jaksa_E8,E8,40,30,4.265,0.5653138090500605
Jaksa_E8,E8,40,30,4.27,0.5877866649021191
Jaksa_E8,E8,40,30,4.275,0.5709795465857378
Jaksa_E8,E8,40,30,4.28,0.6151856390902335
Jaksa_E8,E8,40,30,4.285,0.5877866649021191
Jaksa_E8,E8,40,30,4.29,0.636576829071551
Jaksa_E8,E8,40,30,4.295,0.6312717768418578
Jaksa_E8,E8,40,30,4.3,0.6043159668533296
Jaksa_E8,E8,40,30,4.305,0.6043159668533296
Jaksa_E8,E8,40,30,4.31,0.6471032420585384
Jaksa_E8,E8,40,30,4.315,0.6471032420585384
Jaksa_E8,E8,40,30,4.32,0.6312717768418578
Jaksa_E8,E8,40,30,4.325,0.6471032420585384
Jaksa_E8,E8,40,30,4.33,0.62057648772511
Jaksa_E8,E8,40,30,4.335,0.636576829071551
Jaksa_E8,E8,40,30,4.341,0.636576829071551
Jaksa_E8,E8,40,30,4.346,0.6043159668533296
Jaksa_E8,E8,40,30,4.351,0.6626879730752367
Jaksa_E8,E8,40,30,4.356,0.6471032420585384
Jaksa_E8,E8,40,30,4.361,0.688134638736401
Jaksa_E8,E8,40,30,4.366,0.6471032420585384
Jaksa_E8,E8,40,30,4.371,0.6626879730752367
Jaksa_E8,E8,40,30,4.376,0.6471032420585384
Jaksa_E8,E8,40,30,4.381,0.6471032420585384
Jaksa_E8,E8,40,30,4.386,0.6626879730752367
Jaksa_E8,E8,40,30,4.391,0.6626879730752367
Jaksa_E8,E8,40,30,4.396,0.6471032420585384
Jaksa_E8,E8,40,30,4.401,0.6626879730752367
Jaksa_E8,E8,40,30,4.406,0.62057648772511
Jaksa_E8,E8,40,30,4.411,0.6043159668533296
Jaksa_E8,E8,40,30,4.416,0.6471032420585384
Jaksa_E8,E8,40,30,4.421,0.636576829071551
Jaksa_E8,E8,40,30,4.426,0.62057648772511
Jaksa_E8,E8,40,30,4.431,0.6471032420585384
Jaksa_E8,E8,40,30,4.436,0.62057648772511
Jaksa_E8,E8,40,30,4.441,0.6471032420585384
Jaksa_E8,E8,40,30,4.446,0.6626879730752367
Jaksa_E8,E8,40,30,4.451,0.6678293725756554
Jaksa_E8,E8,40,30,4.456,0.6830968447064438
Jaksa_E8,E8,40,30,4.461,0.6981347220709843
Jaksa_E8,E8,40,30,4.466,0.688134638736401
Jaksa_E8,E8,40,30,4.471,0.6729444732424258
Jaksa_E8,E8,40,30,4.476,0.688134638736401
Jaksa_E8,E8,40,30,4.481,0.6981347220709843
Jaksa_E8,E8,40,30,4.486,0.6729444732424258
Jaksa_E8,E8,40,30,4.491,0.7030975114131134
Jaksa_E8,E8,40,30,4.496,0.6981347220709843
Jaksa_E8,E8,40,30,4.501,0.7030975114131134
Jaksa_E8,E8,40,30,4.506,0.6981347220709843
Jaksa_E8,E8,40,30,4.511,0.688134638736401
Jaksa_E8,E8,40,30,4.516,0.7178397931503168
Jaksa_E8,E8,40,30,4.521,0.7030975114131134
Jaksa_E8,E8,40,30,4.526,0.7030975114131134
Jaksa_E8,E8,40,30,4.532,0.7178397931503168
Jaksa_E8,E8,40,30,4.537,0.7466879474879751
Jaksa_E8,E8,40,30,4.542,0.7323678937132266
Jaksa_E8,E8,40,30,4.547,0.7030975114131134
Jaksa_E8,E8,40,30,4.552,0.7323678937132266
Jaksa_E8,E8,40,30,4.557,0.7323678937132266
Jaksa_E8,E8,40,30,4.562,0.7030975114131134
Jaksa_E8,E8,40,30,4.567,0.688134638736401
Jaksa_E8,E8,40,30,4.572,0.712949807856125
Jaksa_E8,E8,40,30,4.577,0.7178397931503168
Jaksa_E8,E8,40,30,4.582,0.6981347220709843
Jaksa_E8,E8,40,30,4.587,0.7178397931503168
Jaksa_E8,E8,40,30,4.592,0.7178397931503168
Jaksa_E8,E8,40,30,4.597,0.7561219797213337
Jaksa_E8,E8,40,30,4.602,0.7178397931503168
Jaksa_E8,E8,40,30,4.607,0.7466879474879751
Jaksa_E8,E8,40,30,4.612,0.7178397931503168
Jaksa_E8,E8,40,30,4.617,0.7030975114131134
Jaksa_E8,E8,40,30,4.622,0.7178397931503168
Jaksa_E8,E8,40,30,4.627,0.7030975114131134
Jaksa_E8,E8,40,30,4.632,0.712949807856125
Jaksa_E8,E8,40,30,4.637,0.7323678937132266
Jaksa_E8,E8,40,30,4.642,0.7030975114131134
Jaksa_E8,E8,40,30,4.647,0.7419373447293773
Jaksa_E8,E8,40,30,4.652,0.7275486072772777
Jaksa_E8,E8,40,30,4.657,0.712949807856125
Jaksa_E8,E8,40,30,4.662,0.7561219797213337
Jaksa_E8,E8,40,30,4.667,0.7466879474879751
Jaksa_E8,E8,40,30,4.672,0.7608058290337602
Jaksa_E8,E8,40,30,4.677,0.7608058290337602
Jaksa_E8,E8,40,30,4.682,0.7608058290337602
Jaksa_E8,E8,40,30,4.687,0.7747271675523681
Jaksa_E8,E8,40,30,4.692,0.7608058290337602
Jaksa_E8,E8,40,30,4.697,0.7747271675523681
Jaksa_E8,E8,40,30,4.702,0.7884573603642703
Jaksa_E8,E8,40,30,4.707,0.7793248768009977
Jaksa_E8,E8,40,30,4.712,0.7884573603642703
Jaksa_E8,E8,40,30,4.718,0.7747271675523681
Jaksa_E8,E8,40,30,4.723,0.7561219797213337
Jaksa_E8,E8,40,30,4.728,0.7701082216960737
Jaksa_E8,E8,40,30,4.733,0.7608058290337602
Jaksa_E8,E8,40,30,4.738,0.8020015854720274
Jaksa_E8,E8,40,30,4.743,0.7701082216960737
Jaksa_E8,E8,40,30,4.748,0.7466879474879751
Jaksa_E8,E8,40,30,4.753,0.7323678937132266
Jaksa_E8,E8,40,30,4.758,0.7608058290337602
Jaksa_E8,E8,40,30,4.763,0.7608058290337602
Jaksa_E8,E8,40,30,4.768,0.7747271675523681
Jaksa_E8,E8,40,30,4.773,0.7608058290337602
Jaksa_E8,E8,40,30,4.778,0.7323678937132266
Jaksa_E8,E8,40,30,4.783,0.7701082216960737
Jaksa_E8,E8,40,30,4.788,0.7793248768009977
Jaksa_E8,E8,40,30,4.793,0.7323678937132266
Jaksa_E8,E8,40,30,4.798,0.7466879474879751
Jaksa_E8,E8,40,30,4.803,0.7561219797213337
Jaksa_E8,E8,40,30,4.808,0.7466879474879751
Jaksa_E8,E8,40,30,4.813,0.6830968447064438
Jaksa_E8,E8,40,30,4.818,0.7178397931503168
Jaksa_E8,E8,40,30,4.823,0.6981347220709843
Jaksa_E8,E8,40,30,4.828,0.7030975114131134
Jaksa_E8,E8,40,30,4.833,0.7323678937132266
Jaksa_E8,E8,40,30,4.838,0.7323678937132266
Jaksa_E8,E8,40,30,4.843,0.7323678937132266
Jaksa_E8,E8,40,30,4.848,0.7561219797213337
Jaksa_E8,E8,40,30,4.853,0.7323678937132266
Jaksa_E8,E8,40,30,4.858,0.7747271675523681
Jaksa_E8,E8,40,30,4.863,0.7793248768009977
Jaksa_E8,E8,40,30,4.868,0.7747271675523681
Jaksa_E8,E8,40,30,4.873,0.7884573603642703
Jaksa_E8,E8,40,30,4.878,0.7419373447293773
Jaksa_E8,E8,40,30,4.883,0.8153648132841944
Jaksa_E8,E8,40,30,4.888,0.7747271675523681
Jaksa_E8,E8,40,30,4.893,0.7884573603642703
Jaksa_E8,E8,40,30,4.898,0.7561219797213337
Jaksa_E8,E8,40,30,4.903,0.8020015854720274
Jaksa_E8,E8,40,30,4.909,0.7793248768009977
Jaksa_E8,E8,40,30,4.914,0.7929925155296614
Jaksa_E8,E8,40,30,4.919,0.8285518175661483
Jaksa_E8,E8,40,30,4.924,0.8458682675776092
Jaksa_E8,E8,40,30,4.929,0.8197798314933114
Jaksa_E8,E8,40,30,4.934,0.8712933659434193
Jaksa_E8,E8,40,30,4.939,0.8586616190375187
Jaksa_E8,E8,40,30,4.944,0.8586616190375187
Jaksa_E8,E8,40,30,4.949,0.9001613499442714
Jaksa_E8,E8,40,30,4.954,0.8960880245566357
Jaksa_E8,E8,40,30,4.959,0.9082585601768908
Jaksa_E8,E8,40,30,4.964,0.8878912573524571
Jaksa_E8,E8,40,30,4.969,0.9321640810304452
Jaksa_E8,E8,40,30,4.974,0.9202827531436925
Jaksa_E8,E8,40,30,4.979,0.9321640810304452
Jaksa_E8,E8,40,30,4.984,0.9122827104766164
Jaksa_E8,E8,40,30,4.989,0.9360933591703348
Jaksa_E8,E8,40,30,4.994,0.9082585601768908
Jaksa_E8,E8,40,30,4.999,0.9122827104766164
Jaksa_E8,E8,40,30,5.004,0.9202827531436925
Jaksa_E8,E8,40,30,5.009,0.9360933591703348
Jaksa_E8,E8,40,30,5.014,0.8671004876833833
Jaksa_F501,F501,26,25,0.251,0.1823215567939546
Jaksa_F501,F501,26,25,0.256,0.25464221837358075
Jaksa_F501,F501,26,25,0.262,0.17395330712343798
Jaksa_F501,F501,26,25,0.266,0.1823215567939546
Jaksa_F501,F501,26,25,0.271,0.131028262406404
Jaksa_F501,F501,26,25,0.276,0.1823215567939546
Jaksa_F501,F501,26,25,0.281,0.09531017980432493
Jaksa_F501,F501,26,25,0.287,0.09531017980432493
Jaksa_F501,F501,26,25,0.292,0.058268908123975824
Jaksa_F501,F501,26,25,0.297,0.08617769624105241
Jaksa_F501,F501,26,25,0.302,0.1570037488096647
Jaksa_F501,F501,26,25,0.307,0.10436001532424286
Jaksa_F501,F501,26,25,0.312,0.06765864847381486
Jaksa_F501,F501,26,25,0.317,0.02955880224154443
Jaksa_F501,F501,26,25,0.322,-0.020202707317519466
Jaksa_F501,F501,26,25,0.327,-0.030459207484708574
Jaksa_F501,F501,26,25,0.332,0.02955880224154443
Jaksa_F501,F501,26,25,0.337,0.08617769624105241
Jaksa_F501,F501,26,25,0.342,0.06765864847381486
Jaksa_F501,F501,26,25,0.347,0.09531017980432493
Jaksa_F501,F501,26,25,0.352,0.10436001532424286
Jaksa_F501,F501,26,25,0.357,0.08617769624105241
Jaksa_F501,F501,26,25,0.362,0.1570037488096647
Jaksa_F501,F501,26,25,0.367,0.06765864847381486
Jaksa_F501,F501,26,25,0.372,0.02955880224154443
Jaksa_F501,F501,26,25,0.377,0.08617769624105241
Jaksa_F501,F501,26,25,0.382,0.10436001532424286
Jaksa_F501,F501,26,25,0.387,0.02955880224154443
Jaksa_F501,F501,26,25,0.392,0.03922071315328133
Jaksa_F501,F501,26,25,0.397,0.03922071315328133
Jaksa_F501,F501,26,25,0.402,0
Jaksa_F501,F501,26,25,0.407,0.058268908123975824
Jaksa_F501,F501,26,25,0.412,0.02955880224154443
Jaksa_F501,F501,26,25,0.417,-0.030459207484708574
Jaksa_F501,F501,26,25,0.422,-0.030459207484708574
Jaksa_F501,F501,26,25,0.427,0.08617769624105241
Jaksa_F501,F501,26,25,0.432,0.02955880224154443
Jaksa_F501,F501,26,25,0.437,-0.030459207484708574
Jaksa_F501,F501,26,25,0.442,-0.06187540371808753
Jaksa_F501,F501,26,25,0.447,-0.08338160893905101
Jaksa_F501,F501,26,25,0.452,-0.09431067947124129
Jaksa_F501,F501,26,25,0.457,-0.08338160893905101
Jaksa_F501,F501,26,25,0.462,-0.05129329438755058
Jaksa_F501,F501,26,25,0.467,-0.08338160893905101
Jaksa_F501,F501,26,25,0.472,-0.1743533871447778
Jaksa_F501,F501,26,25,0.478,-0.13926206733350766
Jaksa_F501,F501,26,25,0.483,-0.13926206733350766
Jaksa_F501,F501,26,25,0.488,-0.1743533871447778
Jaksa_F501,F501,26,25,0.493,-0.13926206733350766
Jaksa_F501,F501,26,25,0.498,-0.16251892949777494
Jaksa_F501,F501,26,25,0.503,-0.2484613592984996
Jaksa_F501,F501,26,25,0.508,-0.21072103131565253
Jaksa_F501,F501,26,25,0.513,-0.19845093872383832
Jaksa_F501,F501,26,25,0.518,-0.2484613592984996
Jaksa_F501,F501,26,25,0.523,-0.23572233352106983
Jaksa_F501,F501,26,25,0.528,-0.1743533871447778
Jaksa_F501,F501,26,25,0.533,-0.1743533871447778
Jaksa_F501,F501,26,25,0.538,-0.2484613592984996
Jaksa_F501,F501,26,25,0.543,-0.11653381625595151
Jaksa_F501,F501,26,25,0.548,-0.13926206733350766
Jaksa_F501,F501,26,25,0.553,-0.13926206733350766
Jaksa_F501,F501,26,25,0.558,-0.23572233352106983
Jaksa_F501,F501,26,25,0.563,-0.16251892949777494
